[2021-03-16 21:05:46] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/absolute_footer.phtml' in module: 'Magento_Theme' block's name: 'absolute_footer' [] []
[2021-03-16 21:05:46] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/dotmailer/dotmailer-magento2-extension/view/frontend/templates/email/email_wbt_newsletter.phtml' in module: 'Dotdigitalgroup_Email' block's name: 'emailCapture' [] []
[2021-03-16 21:05:46] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/copyright.phtml' in module: 'Magento_Theme' block's name: 'copyright' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/page/js/require_js.phtml' in module: '' block's name: 'require.js' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/container.phtml' in module: '' block's name: 'head.additional' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/base/templates/js/components.phtml' in module: '' block's name: 'head.components' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/js/cookie_status.phtml' in module: '' block's name: 'cookie-status-check' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/js/cookie.phtml' in module: '' block's name: 'js_cookies' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/notices.phtml' in module: 'Magento_Theme' block's name: 'global_notices' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-cookie/view/frontend/templates/html/notices.phtml' in module: 'Magento_Cookie' block's name: 'cookie_notices' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-cookie/view/base/templates/html/cookie.phtml' in module: '' block's name: 'cookie_config' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-ui/view/base/templates/logger.phtml' in module: 'Magento_Ui' block's name: 'logger' [] []
[2021-03-16 21:06:01] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-ui/view/base/templates/wysiwyg/active_editor.phtml' in module: 'Magento_Ui' block's name: 'theme.active.editor' [] []
